Date,CountryRegion,ProvinceState,CumulativeConfirmed,DailyConfirmed,CumulativeDeaths,DailyDeaths
2/29/2020,Netherlands,,6,5,0,0
3/1/2020,Netherlands,,10,4,0,0
3/2/2020,Netherlands,,18,8,0,0
3/3/2020,Netherlands,,24,6,0,0
3/4/2020,Netherlands,,38,14,0,0
3/5/2020,Netherlands,,82,44,0,0
3/6/2020,Netherlands,,128,46,1,1
3/7/2020,Netherlands,,188,60,1,0
3/8/2020,Netherlands,,265,77,3,2
3/9/2020,Netherlands,,321,56,3,0
3/10/2020,Netherlands,,382,61,4,1
3/11/2020,Netherlands,,503,121,5,1
3/12/2020,Netherlands,,503,0,5,0
3/13/2020,Netherlands,,804,301,10,5
3/14/2020,Netherlands,,959,155,12,2
3/15/2020,Netherlands,,1135,176,20,8
3/16/2020,Netherlands,,1413,278,24,4
3/17/2020,Netherlands,,1705,292,43,19
3/18/2020,Netherlands,,2051,346,58,15
3/19/2020,Netherlands,,2460,409,76,18
3/20/2020,Netherlands,,2994,534,106,30
3/21/2020,Netherlands,,3631,637,136,30
3/22/2020,Netherlands,,4204,573,179,43
3/23/2020,Netherlands,,4749,545,213,34
3/24/2020,Netherlands,,5560,811,276,63
3/25/2020,Netherlands,,6412,852,356,80
3/26/2020,Netherlands,,7431,1019,434,78
1/22/2020,New Zealand,,0,0,0,0
1/23/2020,New Zealand,,0,0,0,0
1/24/2020,New Zealand,,0,0,0,0
1/25/2020,New Zealand,,0,0,0,0
1/26/2020,New Zealand,,0,0,0,0
1/27/2020,New Zealand,,0,0,0,0
1/28/2020,New Zealand,,0,0,0,0
1/29/2020,New Zealand,,0,0,0,0
1/30/2020,New Zealand,,0,0,0,0
1/31/2020,New Zealand,,0,0,0,0
2/1/2020,New Zealand,,0,0,0,0
2/2/2020,New Zealand,,0,0,0,0
2/3/2020,New Zealand,,0,0,0,0
2/4/2020,New Zealand,,0,0,0,0
2/5/2020,New Zealand,,0,0,0,0
2/6/2020,New Zealand,,0,0,0,0
2/7/2020,New Zealand,,0,0,0,0
2/8/2020,New Zealand,,0,0,0,0
2/9/2020,New Zealand,,0,0,0,0
2/10/2020,New Zealand,,0,0,0,0
2/11/2020,New Zealand,,0,0,0,0
2/12/2020,New Zealand,,0,0,0,0
2/13/2020,New Zealand,,0,0,0,0
2/14/2020,New Zealand,,0,0,0,0
2/15/2020,New Zealand,,0,0,0,0
2/16/2020,New Zealand,,0,0,0,0
2/17/2020,New Zealand,,0,0,0,0
2/18/2020,New Zealand,,0,0,0,0
2/19/2020,New Zealand,,0,0,0,0
2/20/2020,New Zealand,,0,0,0,0
2/21/2020,New Zealand,,0,0,0,0
2/22/2020,New Zealand,,0,0,0,0
2/23/2020,New Zealand,,0,0,0,0
2/24/2020,New Zealand,,0,0,0,0
2/25/2020,New Zealand,,0,0,0,0
2/26/2020,New Zealand,,0,0,0,0
2/27/2020,New Zealand,,0,0,0,0
2/28/2020,New Zealand,,1,1,0,0
2/29/2020,New Zealand,,1,0,0,0
3/1/2020,New Zealand,,1,0,0,0
3/2/2020,New Zealand,,1,0,0,0
3/3/2020,New Zealand,,1,0,0,0
3/4/2020,New Zealand,,3,2,0,0
3/5/2020,New Zealand,,3,0,0,0
3/6/2020,New Zealand,,4,1,0,0
3/7/2020,New Zealand,,5,1,0,0
3/8/2020,New Zealand,,5,0,0,0
3/9/2020,New Zealand,,5,0,0,0
3/10/2020,New Zealand,,5,0,0,0
3/11/2020,New Zealand,,5,0,0,0
3/12/2020,New Zealand,,5,0,0,0
3/13/2020,New Zealand,,5,0,0,0
3/14/2020,New Zealand,,6,1,0,0
3/15/2020,New Zealand,,8,2,0,0
3/16/2020,New Zealand,,8,0,0,0
3/17/2020,New Zealand,,12,4,0,0
3/18/2020,New Zealand,,20,8,0,0
3/19/2020,New Zealand,,28,8,0,0
3/20/2020,New Zealand,,39,11,0,0
3/21/2020,New Zealand,,52,13,0,0
3/22/2020,New Zealand,,66,14,0,0
3/23/2020,New Zealand,,102,36,0,0
3/24/2020,New Zealand,,155,53,0,0
3/25/2020,New Zealand,,205,50,0,0
3/26/2020,New Zealand,,283,78,0,0
1/22/2020,Nicaragua,,0,0,0,0
1/23/2020,Nicaragua,,0,0,0,0
1/24/2020,Nicaragua,,0,0,0,0
1/25/2020,Nicaragua,,0,0,0,0
1/26/2020,Nicaragua,,0,0,0,0
1/27/2020,Nicaragua,,0,0,0,0
1/28/2020,Nicaragua,,0,0,0,0
1/29/2020,Nicaragua,,0,0,0,0
1/30/2020,Nicaragua,,0,0,0,0
1/31/2020,Nicaragua,,0,0,0,0
2/1/2020,Nicaragua,,0,0,0,0
2/2/2020,Nicaragua,,0,0,0,0
2/3/2020,Nicaragua,,0,0,0,0
2/4/2020,Nicaragua,,0,0,0,0
2/5/2020,Nicaragua,,0,0,0,0
2/6/2020,Nicaragua,,0,0,0,0
2/7/2020,Nicaragua,,0,0,0,0
2/8/2020,Nicaragua,,0,0,0,0
2/9/2020,Nicaragua,,0,0,0,0
2/10/2020,Nicaragua,,0,0,0,0
2/11/2020,Nicaragua,,0,0,0,0
2/12/2020,Nicaragua,,0,0,0,0
2/13/2020,Nicaragua,,0,0,0,0
2/14/2020,Nicaragua,,0,0,0,0
2/15/2020,Nicaragua,,0,0,0,0
2/16/2020,Nicaragua,,0,0,0,0
2/17/2020,Nicaragua,,0,0,0,0
2/18/2020,Nicaragua,,0,0,0,0
2/19/2020,Nicaragua,,0,0,0,0
2/20/2020,Nicaragua,,0,0,0,0
2/21/2020,Nicaragua,,0,0,0,0
2/22/2020,Nicaragua,,0,0,0,0
2/23/2020,Nicaragua,,0,0,0,0
2/24/2020,Nicaragua,,0,0,0,0
2/25/2020,Nicaragua,,0,0,0,0
2/26/2020,Nicaragua,,0,0,0,0
2/27/2020,Nicaragua,,0,0,0,0
2/28/2020,Nicaragua,,0,0,0,0
2/29/2020,Nicaragua,,0,0,0,0
3/1/2020,Nicaragua,,0,0,0,0
3/2/2020,Nicaragua,,0,0,0,0
3/3/2020,Nicaragua,,0,0,0,0
3/4/2020,Nicaragua,,0,0,0,0
3/5/2020,Nicaragua,,0,0,0,0
3/6/2020,Nicaragua,,0,0,0,0
3/7/2020,Nicaragua,,0,0,0,0
3/8/2020,Nicaragua,,0,0,0,0
3/9/2020,Nicaragua,,0,0,0,0
3/10/2020,Nicaragua,,0,0,0,0
3/11/2020,Nicaragua,,0,0,0,0
3/12/2020,Nicaragua,,0,0,0,0
3/13/2020,Nicaragua,,0,0,0,0
3/14/2020,Nicaragua,,0,0,0,0
3/15/2020,Nicaragua,,0,0,0,0
3/16/2020,Nicaragua,,0,0,0,0
3/17/2020,Nicaragua,,0,0,0,0
3/18/2020,Nicaragua,,0,0,0,0
3/19/2020,Nicaragua,,1,1,0,0
3/20/2020,Nicaragua,,1,0,0,0
3/21/2020,Nicaragua,,2,1,0,0
3/22/2020,Nicaragua,,2,0,0,0
3/23/2020,Nicaragua,,2,0,0,0
3/24/2020,Nicaragua,,2,0,0,0
3/25/2020,Nicaragua,,2,0,0,0
3/26/2020,Nicaragua,,2,0,0,0
1/22/2020,Niger,,0,0,0,0
1/23/2020,Niger,,0,0,0,0
1/24/2020,Niger,,0,0,0,0
1/25/2020,Niger,,0,0,0,0
1/26/2020,Niger,,0,0,0,0
1/27/2020,Niger,,0,0,0,0
1/28/2020,Niger,,0,0,0,0
1/29/2020,Niger,,0,0,0,0
1/30/2020,Niger,,0,0,0,0
1/31/2020,Niger,,0,0,0,0
2/1/2020,Niger,,0,0,0,0
2/2/2020,Niger,,0,0,0,0
2/3/2020,Niger,,0,0,0,0
2/4/2020,Niger,,0,0,0,0
2/5/2020,Niger,,0,0,0,0
2/6/2020,Niger,,0,0,0,0
2/7/2020,Niger,,0,0,0,0
2/8/2020,Niger,,0,0,0,0
2/9/2020,Niger,,0,0,0,0
2/10/2020,Niger,,0,0,0,0
2/11/2020,Niger,,0,0,0,0
2/12/2020,Niger,,0,0,0,0
2/13/2020,Niger,,0,0,0,0
2/14/2020,Niger,,0,0,0,0
2/15/2020,Niger,,0,0,0,0
2/16/2020,Niger,,0,0,0,0
2/17/2020,Niger,,0,0,0,0
2/18/2020,Niger,,0,0,0,0
2/19/2020,Niger,,0,0,0,0
2/20/2020,Niger,,0,0,0,0
2/21/2020,Niger,,0,0,0,0
2/22/2020,Niger,,0,0,0,0
2/23/2020,Niger,,0,0,0,0
2/24/2020,Niger,,0,0,0,0
2/25/2020,Niger,,0,0,0,0
2/26/2020,Niger,,0,0,0,0
2/27/2020,Niger,,0,0,0,0
2/28/2020,Niger,,0,0,0,0
2/29/2020,Niger,,0,0,0,0
3/1/2020,Niger,,0,0,0,0
3/2/2020,Niger,,0,0,0,0
3/3/2020,Niger,,0,0,0,0
3/4/2020,Niger,,0,0,0,0
3/5/2020,Niger,,0,0,0,0
3/6/2020,Niger,,0,0,0,0
3/7/2020,Niger,,0,0,0,0
3/8/2020,Niger,,0,0,0,0
3/9/2020,Niger,,0,0,0,0
3/10/2020,Niger,,0,0,0,0
3/11/2020,Niger,,0,0,0,0
3/12/2020,Niger,,0,0,0,0
3/13/2020,Niger,,0,0,0,0
3/14/2020,Niger,,0,0,0,0
3/15/2020,Niger,,0,0,0,0
3/16/2020,Niger,,0,0,0,0
3/17/2020,Niger,,0,0,0,0
3/18/2020,Niger,,0,0,0,0
3/19/2020,Niger,,0,0,0,0
3/20/2020,Niger,,1,1,0,0
3/21/2020,Niger,,1,0,0,0
3/22/2020,Niger,,2,1,0,0
3/23/2020,Niger,,3,1,0,0
3/24/2020,Niger,,3,0,0,0
3/25/2020,Niger,,7,4,1,1
3/26/2020,Niger,,10,3,1,0
1/22/2020,Nigeria,,0,0,0,0
1/23/2020,Nigeria,,0,0,0,0
1/24/2020,Nigeria,,0,0,0,0
1/25/2020,Nigeria,,0,0,0,0
1/26/2020,Nigeria,,0,0,0,0
1/27/2020,Nigeria,,0,0,0,0
1/28/2020,Nigeria,,0,0,0,0
1/29/2020,Nigeria,,0,0,0,0
1/30/2020,Nigeria,,0,0,0,0
1/31/2020,Nigeria,,0,0,0,0
2/1/2020,Nigeria,,0,0,0,0
2/2/2020,Nigeria,,0,0,0,0
2/3/2020,Nigeria,,0,0,0,0
2/4/2020,Nigeria,,0,0,0,0
2/5/2020,Nigeria,,0,0,0,0
2/6/2020,Nigeria,,0,0,0,0
2/7/2020,Nigeria,,0,0,0,0
2/8/2020,Nigeria,,0,0,0,0
2/9/2020,Nigeria,,0,0,0,0
2/10/2020,Nigeria,,0,0,0,0
2/11/2020,Nigeria,,0,0,0,0
2/12/2020,Nigeria,,0,0,0,0
2/13/2020,Nigeria,,0,0,0,0
2/14/2020,Nigeria,,0,0,0,0
2/15/2020,Nigeria,,0,0,0,0
2/16/2020,Nigeria,,0,0,0,0
2/17/2020,Nigeria,,0,0,0,0
2/18/2020,Nigeria,,0,0,0,0
2/19/2020,Nigeria,,0,0,0,0
2/20/2020,Nigeria,,0,0,0,0
2/21/2020,Nigeria,,0,0,0,0
2/22/2020,Nigeria,,0,0,0,0
2/23/2020,Nigeria,,0,0,0,0
2/24/2020,Nigeria,,0,0,0,0
2/25/2020,Nigeria,,0,0,0,0
2/26/2020,Nigeria,,0,0,0,0
2/27/2020,Nigeria,,0,0,0,0
2/28/2020,Nigeria,,1,1,0,0
2/29/2020,Nigeria,,1,0,0,0
3/1/2020,Nigeria,,1,0,0,0
3/2/2020,Nigeria,,1,0,0,0
3/3/2020,Nigeria,,1,0,0,0
3/4/2020,Nigeria,,1,0,0,0
3/5/2020,Nigeria,,1,0,0,0
3/6/2020,Nigeria,,1,0,0,0
3/7/2020,Nigeria,,1,0,0,0
3/8/2020,Nigeria,,1,0,0,0
3/9/2020,Nigeria,,2,1,0,0
3/10/2020,Nigeria,,2,0,0,0
3/11/2020,Nigeria,,2,0,0,0
3/12/2020,Nigeria,,2,0,0,0
3/13/2020,Nigeria,,2,0,0,0
3/14/2020,Nigeria,,2,0,0,0
3/15/2020,Nigeria,,2,0,0,0
3/16/2020,Nigeria,,2,0,0,0
3/17/2020,Nigeria,,3,1,0,0
3/18/2020,Nigeria,,8,5,0,0
3/19/2020,Nigeria,,8,0,0,0
3/20/2020,Nigeria,,12,4,0,0
3/21/2020,Nigeria,,22,10,0,0
3/22/2020,Nigeria,,30,8,0,0
3/23/2020,Nigeria,,40,10,1,1
3/24/2020,Nigeria,,44,4,1,0
3/25/2020,Nigeria,,51,7,1,0
3/26/2020,Nigeria,,65,14,1,0
1/22/2020,North Macedonia,,0,0,0,0
1/23/2020,North Macedonia,,0,0,0,0
1/24/2020,North Macedonia,,0,0,0,0
1/25/2020,North Macedonia,,0,0,0,0
1/26/2020,North Macedonia,,0,0,0,0
1/27/2020,North Macedonia,,0,0,0,0
1/28/2020,North Macedonia,,0,0,0,0
1/29/2020,North Macedonia,,0,0,0,0
1/30/2020,North Macedonia,,0,0,0,0
1/31/2020,North Macedonia,,0,0,0,0
2/1/2020,North Macedonia,,0,0,0,0
2/2/2020,North Macedonia,,0,0,0,0
2/3/2020,North Macedonia,,0,0,0,0
2/4/2020,North Macedonia,,0,0,0,0
2/5/2020,North Macedonia,,0,0,0,0
2/6/2020,North Macedonia,,0,0,0,0
2/7/2020,North Macedonia,,0,0,0,0
2/8/2020,North Macedonia,,0,0,0,0
2/9/2020,North Macedonia,,0,0,0,0
2/10/2020,North Macedonia,,0,0,0,0
2/11/2020,North Macedonia,,0,0,0,0
2/12/2020,North Macedonia,,0,0,0,0
2/13/2020,North Macedonia,,0,0,0,0
2/14/2020,North Macedonia,,0,0,0,0
2/15/2020,North Macedonia,,0,0,0,0
2/16/2020,North Macedonia,,0,0,0,0
2/17/2020,North Macedonia,,0,0,0,0
2/18/2020,North Macedonia,,0,0,0,0
2/19/2020,North Macedonia,,0,0,0,0
2/20/2020,North Macedonia,,0,0,0,0
2/21/2020,North Macedonia,,0,0,0,0
2/22/2020,North Macedonia,,0,0,0,0
2/23/2020,North Macedonia,,0,0,0,0
2/24/2020,North Macedonia,,0,0,0,0
2/25/2020,North Macedonia,,0,0,0,0
2/26/2020,North Macedonia,,1,1,0,0
2/27/2020,North Macedonia,,1,0,0,0
2/28/2020,North Macedonia,,1,0,0,0
2/29/2020,North Macedonia,,1,0,0,0
3/1/2020,North Macedonia,,1,0,0,0
3/2/2020,North Macedonia,,1,0,0,0
3/3/2020,North Macedonia,,1,0,0,0
3/4/2020,North Macedonia,,1,0,0,0
3/5/2020,North Macedonia,,1,0,0,0
3/6/2020,North Macedonia,,3,2,0,0
3/7/2020,North Macedonia,,3,0,0,0
3/8/2020,North Macedonia,,3,0,0,0
3/9/2020,North Macedonia,,3,0,0,0
3/10/2020,North Macedonia,,7,4,0,0
3/11/2020,North Macedonia,,7,0,0,0
3/12/2020,North Macedonia,,7,0,0,0
3/13/2020,North Macedonia,,14,7,0,0
3/14/2020,North Macedonia,,14,0,0,0
3/15/2020,North Macedonia,,14,0,0,0
3/16/2020,North Macedonia,,18,4,0,0
3/17/2020,North Macedonia,,26,8,0,0
3/18/2020,North Macedonia,,35,9,0,0
3/19/2020,North Macedonia,,48,13,0,0
3/20/2020,North Macedonia,,67,19,0,0
3/21/2020,North Macedonia,,85,18,0,0
3/22/2020,North Macedonia,,114,29,1,1
3/23/2020,North Macedonia,,136,22,2,1
3/24/2020,North Macedonia,,148,12,2,0
3/25/2020,North Macedonia,,177,29,3,1
3/26/2020,North Macedonia,,201,24,3,0
1/22/2020,Norway,,0,0,0,0
1/23/2020,Norway,,0,0,0,0
1/24/2020,Norway,,0,0,0,0
1/25/2020,Norway,,0,0,0,0
1/26/2020,Norway,,0,0,0,0
1/27/2020,Norway,,0,0,0,0
1/28/2020,Norway,,0,0,0,0
1/29/2020,Norway,,0,0,0,0
1/30/2020,Norway,,0,0,0,0
1/31/2020,Norway,,0,0,0,0
2/1/2020,Norway,,0,0,0,0
2/2/2020,Norway,,0,0,0,0
2/3/2020,Norway,,0,0,0,0
2/4/2020,Norway,,0,0,0,0
2/5/2020,Norway,,0,0,0,0
2/6/2020,Norway,,0,0,0,0
2/7/2020,Norway,,0,0,0,0
2/8/2020,Norway,,0,0,0,0
2/9/2020,Norway,,0,0,0,0
2/10/2020,Norway,,0,0,0,0
2/11/2020,Norway,,0,0,0,0
2/12/2020,Norway,,0,0,0,0
2/13/2020,Norway,,0,0,0,0
2/14/2020,Norway,,0,0,0,0
2/15/2020,Norway,,0,0,0,0
2/16/2020,Norway,,0,0,0,0
2/17/2020,Norway,,0,0,0,0
2/18/2020,Norway,,0,0,0,0
2/19/2020,Norway,,0,0,0,0
2/20/2020,Norway,,0,0,0,0
2/21/2020,Norway,,0,0,0,0
2/22/2020,Norway,,0,0,0,0
2/23/2020,Norway,,0,0,0,0
2/24/2020,Norway,,0,0,0,0
2/25/2020,Norway,,0,0,0,0
2/26/2020,Norway,,1,1,0,0
2/27/2020,Norway,,1,0,0,0
2/28/2020,Norway,,6,5,0,0
2/29/2020,Norway,,15,9,0,0
3/1/2020,Norway,,19,4,0,0
3/2/2020,Norway,,25,6,0,0
3/3/2020,Norway,,32,7,0,0
3/4/2020,Norway,,56,24,0,0
3/5/2020,Norway,,87,31,0,0
3/6/2020,Norway,,108,21,0,0
3/7/2020,Norway,,147,39,0,0
3/8/2020,Norway,,176,29,0,0
3/9/2020,Norway,,205,29,0,0
3/10/2020,Norway,,400,195,0,0
3/11/2020,Norway,,598,198,0,0
3/12/2020,Norway,,702,104,0,0
3/13/2020,Norway,,996,294,0,0
3/14/2020,Norway,,1090,94,3,3
3/15/2020,Norway,,1221,131,3,0
3/16/2020,Norway,,1333,112,3,0
3/17/2020,Norway,,1463,130,3,0
3/18/2020,Norway,,1550,87,6,3
3/19/2020,Norway,,1746,196,7,1
3/20/2020,Norway,,1914,168,7,0
3/21/2020,Norway,,2118,204,7,0
3/22/2020,Norway,,2383,265,7,0
3/23/2020,Norway,,2621,238,10,3
3/24/2020,Norway,,2863,242,12,2
3/25/2020,Norway,,3084,221,14,2
3/26/2020,Norway,,3369,285,14,0
1/22/2020,Oman,,0,0,0,0
1/23/2020,Oman,,0,0,0,0
1/24/2020,Oman,,0,0,0,0
1/25/2020,Oman,,0,0,0,0
1/26/2020,Oman,,0,0,0,0
1/27/2020,Oman,,0,0,0,0
1/28/2020,Oman,,0,0,0,0
1/29/2020,Oman,,0,0,0,0
1/30/2020,Oman,,0,0,0,0
1/31/2020,Oman,,0,0,0,0
2/1/2020,Oman,,0,0,0,0
2/2/2020,Oman,,0,0,0,0
2/3/2020,Oman,,0,0,0,0
2/4/2020,Oman,,0,0,0,0
2/5/2020,Oman,,0,0,0,0
2/6/2020,Oman,,0,0,0,0
2/7/2020,Oman,,0,0,0,0
2/8/2020,Oman,,0,0,0,0
2/9/2020,Oman,,0,0,0,0
2/10/2020,Oman,,0,0,0,0
2/11/2020,Oman,,0,0,0,0
2/12/2020,Oman,,0,0,0,0
2/13/2020,Oman,,0,0,0,0
2/14/2020,Oman,,0,0,0,0
2/15/2020,Oman,,0,0,0,0
2/16/2020,Oman,,0,0,0,0
2/17/2020,Oman,,0,0,0,0
2/18/2020,Oman,,0,0,0,0
2/19/2020,Oman,,0,0,0,0
2/20/2020,Oman,,0,0,0,0
2/21/2020,Oman,,0,0,0,0
2/22/2020,Oman,,0,0,0,0
2/23/2020,Oman,,0,0,0,0
2/24/2020,Oman,,2,2,0,0
2/25/2020,Oman,,2,0,0,0
2/26/2020,Oman,,4,2,0,0
2/27/2020,Oman,,4,0,0,0
2/28/2020,Oman,,4,0,0,0
2/29/2020,Oman,,6,2,0,0
3/1/2020,Oman,,6,0,0,0
3/2/2020,Oman,,6,0,0,0
3/3/2020,Oman,,12,6,0,0
3/4/2020,Oman,,15,3,0,0
3/5/2020,Oman,,16,1,0,0
3/6/2020,Oman,,16,0,0,0
3/7/2020,Oman,,16,0,0,0
3/8/2020,Oman,,16,0,0,0
3/9/2020,Oman,,16,0,0,0
3/10/2020,Oman,,18,2,0,0
3/11/2020,Oman,,18,0,0,0
3/12/2020,Oman,,18,0,0,0
3/13/2020,Oman,,19,1,0,0
3/14/2020,Oman,,19,0,0,0
3/15/2020,Oman,,22,3,0,0
3/16/2020,Oman,,22,0,0,0
3/17/2020,Oman,,24,2,0,0
3/18/2020,Oman,,39,15,0,0
3/19/2020,Oman,,48,9,0,0
3/20/2020,Oman,,48,0,0,0
3/21/2020,Oman,,52,4,0,0
3/22/2020,Oman,,55,3,0,0
3/23/2020,Oman,,66,11,0,0
3/24/2020,Oman,,84,18,0,0
3/25/2020,Oman,,99,15,0,0
3/26/2020,Oman,,109,10,0,0
1/22/2020,Pakistan,,0,0,0,0
1/23/2020,Pakistan,,0,0,0,0
1/24/2020,Pakistan,,0,0,0,0
1/25/2020,Pakistan,,0,0,0,0
1/26/2020,Pakistan,,0,0,0,0
1/27/2020,Pakistan,,0,0,0,0
1/28/2020,Pakistan,,0,0,0,0
1/29/2020,Pakistan,,0,0,0,0
1/30/2020,Pakistan,,0,0,0,0
1/31/2020,Pakistan,,0,0,0,0
2/1/2020,Pakistan,,0,0,0,0
2/2/2020,Pakistan,,0,0,0,0
2/3/2020,Pakistan,,0,0,0,0
2/4/2020,Pakistan,,0,0,0,0
2/5/2020,Pakistan,,0,0,0,0
2/6/2020,Pakistan,,0,0,0,0
2/7/2020,Pakistan,,0,0,0,0
2/8/2020,Pakistan,,0,0,0,0
2/9/2020,Pakistan,,0,0,0,0
2/10/2020,Pakistan,,0,0,0,0
2/11/2020,Pakistan,,0,0,0,0
2/12/2020,Pakistan,,0,0,0,0
2/13/2020,Pakistan,,0,0,0,0
2/14/2020,Pakistan,,0,0,0,0
2/15/2020,Pakistan,,0,0,0,0
2/16/2020,Pakistan,,0,0,0,0
2/17/2020,Pakistan,,0,0,0,0
2/18/2020,Pakistan,,0,0,0,0
2/19/2020,Pakistan,,0,0,0,0
2/20/2020,Pakistan,,0,0,0,0
2/21/2020,Pakistan,,0,0,0,0
2/22/2020,Pakistan,,0,0,0,0
2/23/2020,Pakistan,,0,0,0,0
2/24/2020,Pakistan,,0,0,0,0
2/25/2020,Pakistan,,0,0,0,0
2/26/2020,Pakistan,,2,2,0,0
2/27/2020,Pakistan,,2,0,0,0
2/28/2020,Pakistan,,2,0,0,0
2/29/2020,Pakistan,,4,2,0,0
3/1/2020,Pakistan,,4,0,0,0
3/2/2020,Pakistan,,4,0,0,0
3/3/2020,Pakistan,,5,1,0,0
3/4/2020,Pakistan,,5,0,0,0
3/5/2020,Pakistan,,5,0,0,0
3/6/2020,Pakistan,,6,1,0,0
3/7/2020,Pakistan,,6,0,0,0
3/8/2020,Pakistan,,6,0,0,0
3/9/2020,Pakistan,,6,0,0,0
3/10/2020,Pakistan,,16,10,0,0
3/11/2020,Pakistan,,19,3,0,0
3/12/2020,Pakistan,,20,1,0,0
3/13/2020,Pakistan,,28,8,0,0
3/14/2020,Pakistan,,31,3,0,0
3/15/2020,Pakistan,,53,22,0,0
3/16/2020,Pakistan,,136,83,0,0
3/17/2020,Pakistan,,236,100,0,0
3/18/2020,Pakistan,,299,63,0,0
3/19/2020,Pakistan,,454,155,2,2
3/20/2020,Pakistan,,501,47,3,1
3/21/2020,Pakistan,,730,229,3,0
3/22/2020,Pakistan,,776,46,5,2
3/23/2020,Pakistan,,875,99,6,1
3/24/2020,Pakistan,,972,97,7,1
3/25/2020,Pakistan,,1063,91,8,1
3/26/2020,Pakistan,,1201,138,9,1
1/22/2020,Panama,,0,0,0,0
1/23/2020,Panama,,0,0,0,0
1/24/2020,Panama,,0,0,0,0
1/25/2020,Panama,,0,0,0,0
1/26/2020,Panama,,0,0,0,0
1/27/2020,Panama,,0,0,0,0
1/28/2020,Panama,,0,0,0,0
1/29/2020,Panama,,0,0,0,0
1/30/2020,Panama,,0,0,0,0
1/31/2020,Panama,,0,0,0,0
2/1/2020,Panama,,0,0,0,0
2/2/2020,Panama,,0,0,0,0
2/3/2020,Panama,,0,0,0,0
2/4/2020,Panama,,0,0,0,0
2/5/2020,Panama,,0,0,0,0
2/6/2020,Panama,,0,0,0,0
2/7/2020,Panama,,0,0,0,0
2/8/2020,Panama,,0,0,0,0
2/9/2020,Panama,,0,0,0,0
2/10/2020,Panama,,0,0,0,0
2/11/2020,Panama,,0,0,0,0
2/12/2020,Panama,,0,0,0,0
2/13/2020,Panama,,0,0,0,0
2/14/2020,Panama,,0,0,0,0
2/15/2020,Panama,,0,0,0,0
2/16/2020,Panama,,0,0,0,0
2/17/2020,Panama,,0,0,0,0
2/18/2020,Panama,,0,0,0,0
2/19/2020,Panama,,0,0,0,0
2/20/2020,Panama,,0,0,0,0
2/21/2020,Panama,,0,0,0,0
2/22/2020,Panama,,0,0,0,0
2/23/2020,Panama,,0,0,0,0
2/24/2020,Panama,,0,0,0,0
2/25/2020,Panama,,0,0,0,0
2/26/2020,Panama,,0,0,0,0
2/27/2020,Panama,,0,0,0,0
2/28/2020,Panama,,0,0,0,0
2/29/2020,Panama,,0,0,0,0
3/1/2020,Panama,,0,0,0,0
3/2/2020,Panama,,0,0,0,0
3/3/2020,Panama,,0,0,0,0
3/4/2020,Panama,,0,0,0,0
3/5/2020,Panama,,0,0,0,0
3/6/2020,Panama,,0,0,0,0
3/7/2020,Panama,,0,0,0,0
3/8/2020,Panama,,0,0,0,0
3/9/2020,Panama,,0,0,0,0
3/10/2020,Panama,,1,1,0,0
3/11/2020,Panama,,8,7,1,1
3/12/2020,Panama,,11,3,1,0
3/13/2020,Panama,,27,16,1,0
3/14/2020,Panama,,36,9,1,0
3/15/2020,Panama,,43,7,1,0
3/16/2020,Panama,,55,12,1,0
3/17/2020,Panama,,69,14,1,0
3/18/2020,Panama,,86,17,1,0
3/19/2020,Panama,,109,23,1,0
3/20/2020,Panama,,137,28,1,0
3/21/2020,Panama,,200,63,1,0
3/22/2020,Panama,,245,45,3,2
3/23/2020,Panama,,313,68,3,0
3/24/2020,Panama,,345,32,6,3
3/25/2020,Panama,,443,98,8,2
3/26/2020,Panama,,558,115,8,0
1/22/2020,Papua New Guinea,,0,0,0,0
1/23/2020,Papua New Guinea,,0,0,0,0
1/24/2020,Papua New Guinea,,0,0,0,0
1/25/2020,Papua New Guinea,,0,0,0,0
1/26/2020,Papua New Guinea,,0,0,0,0
1/27/2020,Papua New Guinea,,0,0,0,0
1/28/2020,Papua New Guinea,,0,0,0,0
1/29/2020,Papua New Guinea,,0,0,0,0
1/30/2020,Papua New Guinea,,0,0,0,0
1/31/2020,Papua New Guinea,,0,0,0,0
2/1/2020,Papua New Guinea,,0,0,0,0
2/2/2020,Papua New Guinea,,0,0,0,0
2/3/2020,Papua New Guinea,,0,0,0,0
2/4/2020,Papua New Guinea,,0,0,0,0
2/5/2020,Papua New Guinea,,0,0,0,0
2/6/2020,Papua New Guinea,,0,0,0,0
2/7/2020,Papua New Guinea,,0,0,0,0
2/8/2020,Papua New Guinea,,0,0,0,0
2/9/2020,Papua New Guinea,,0,0,0,0
2/10/2020,Papua New Guinea,,0,0,0,0
2/11/2020,Papua New Guinea,,0,0,0,0
2/12/2020,Papua New Guinea,,0,0,0,0
2/13/2020,Papua New Guinea,,0,0,0,0
2/14/2020,Papua New Guinea,,0,0,0,0
2/15/2020,Papua New Guinea,,0,0,0,0
2/16/2020,Papua New Guinea,,0,0,0,0
2/17/2020,Papua New Guinea,,0,0,0,0
2/18/2020,Papua New Guinea,,0,0,0,0
2/19/2020,Papua New Guinea,,0,0,0,0
2/20/2020,Papua New Guinea,,0,0,0,0
2/21/2020,Papua New Guinea,,0,0,0,0
2/22/2020,Papua New Guinea,,0,0,0,0
2/23/2020,Papua New Guinea,,0,0,0,0
